DaysSinceLastElection,NextElection,TransactionAmountAdj
1427,2004,229.32
1194,2004,6300
1443,2004,7389.9
1443,2004,3843
1450,2004,4673.34
1445,2004,18312.84
1443,2004,8382.78
1442,2004,7684.74
1441,2004,15487.92
1441,2004,919.8
1444,2004,25541.46
1442,2004,30925.44
1448,2004,3528
1449,2004,564.48
1451,2004,693
1455,2004,4287.78
1442,2004,2661.12
1455,2004,28.98
1347,2004,1864.8
1423,2004,14221.62
1442,2004,4788
1444,2004,1701
1449,2004,630000
1394,2004,13769.28
1435,2004,1958.04
1451,2004,4828.32
1436,2004,5455.8
1441,2004,98.28
1400,2004,979604.64
1426,2004,376.74
1432,2004,1377.18
1451,2004,28060.2
1455,2004,17640
1392,2004,180.18
1392,2004,1713.6
1294,2004,1890
1329,2004,94.5
1329,2004,52.92
1214,2004,20698.02
1444,2004,15737.4
1441,2004,430.92
1441,2004,12.6
1445,2004,97.02
1448,2004,20.16
1451,2004,5.04
1396,2004,12600
1417,2004,1059.66
1442,2004,1059.66
1442,2004,1697.22
1451,2004,2359.98
1238,2004,2520
1430,2004,8.82
1434,2004,1.26
1436,2004,189
1435,2004,31.5
1434,2004,22.68
1436,2004,15.12
1444,2004,740.88
1455,2004,545.58
1445,2004,516074.58
1437,2004,598217.76
1455,2004,8615.88
1449,2004,112766.22
1437,2004,434358.54
1455,2004,126
1444,2004,1067661
1444,2004,114240.42
1409,2004,15120
1445,2004,309928.5
1445,2004,23224.32
1447,2004,22560.3
1443,2004,4955.58
1448,2004,22.68
1437,2004,31.5
1452,2004,5.04
1452,2004,157.5
1445,2004,5.04
1445,2004,3253.32
1435,2004,510.3
1436,2004,761.04
1444,2004,3780
1455,2004,1896.3
1424,2004,46.62
1441,2004,5.04
1441,2004,3.78
1452,2004,75.6
1389,2004,3780
1436,2004,510.3
1435,2004,4441.5
1428,2004,3402
1428,2004,2268
1428,2004,2268
1431,2004,116784.36
1452,2004,396.9
1235,2004,-6300
1421,2004,5147.1
1419,2004,42.84
1419,2004,122.22
1419,2004,630
1368,2004,336.42
1420,2004,189
1417,2004,283.5
1417,2004,291.06
1417,2004,252
1441,2004,16.38
1379,2004,36741.6
1436,2004,7560
1151,2004,9941.4
1435,2004,94.5
1449,2004,49.14
1285,2004,487.62
1302,2004,316.26
1326,2004,1512
1396,2004,100.8
1401,2004,100.8
1360,2004,64.26
1394,2004,64.26
1355,2004,2428.02
1361,2004,1164.24
1345,2004,42.84
1364,2004,50.4
1357,2004,274.68
1427,2004,42.84
1429,2004,85.68
1429,2004,21.42
1429,2004,21.42
1429,2004,45.36
1389,2004,312.48
1350,2004,3606.12
1273,2004,6300
1443,2004,2835
1444,2004,170.1
1444,2004,151.2
1444,2004,529.2
1449,2004,1407.42
1443,2004,283.5
1441,2004,1701
1442,2004,283.5
1442,2004,831.6
1442,2004,1965.6
1444,2004,491.4
1444,2004,126
1444,2004,448.56
1453,2004,41.58
1444,2004,226.8
1443,2004,283.5
1444,2004,1814.4
1442,2004,226.8
1442,2004,504
1445,2004,302.4
1444,2004,151.2
1444,2004,113.4
1449,2004,2818.62
1449,2004,362.88
1445,2004,245.7
1437,2004,330.12
1443,2004,230.58
1444,2004,831.6
1448,2004,472.5
1443,2004,60.48
1443,2004,1260
1449,2004,2422.98
1448,2004,3402
1437,2004,945
1449,2004,1088.64
1444,2004,151.2
1442,2004,2929.5
1449,2004,2129.4
1444,2004,1058.4
1448,2004,472.5
1455,2004,2099.16
1450,2004,587.16
1448,2004,622.44
1302,2004,157.5
1387,2004,1433.88
1414,2004,42.84
1413,2004,10.08
1395,2004,37.8
1395,2004,36.54
1449,2004,297.36
1446,2004,636.3
1446,2004,117.18
1452,2004,1559.88
1450,2004,6166.44
1446,2004,372.96
1448,2004,126
1437,2004,180.18
1451,2004,856.8
1455,2004,2048.76
1434,2004,5462.1
1394,2004,64.26
1394,2004,64.26
1411,2004,161.28
1442,2004,161.28
1451,2004,189
1455,2004,11.34
1443,2004,126
1394,2004,64.26
1452,2004,7499.52
1390,2004,85.68
1411,2004,18.9
1429,2004,45.36
1429,2004,25.2
1429,2004,147.42
1436,2004,5323.5
1441,2004,25.2
1455,2004,772.38
1445,2004,1703.52
1444,2004,4945.5
1445,2004,1466.64
1445,2004,2242.8
1445,2004,2401.56
1445,2004,1713.6
1445,2004,15220.8
1445,2004,19077.66
1449,2004,2050.02
1445,2004,66970.26
1445,2004,1121.4
1445,2004,260.82
1449,2004,36.54
1449,2004,64.26
1449,2004,71.82
1450,2004,9349.2
1455,2004,2.52
1455,2004,122.22
1444,2004,1307.88
1444,2004,2347.38
1444,2004,2.52
1444,2004,5.04
1444,2004,113.4
1444,2004,126
1445,2004,17312.4
1446,2004,175.14
1446,2004,83.16
1423,2004,2497.32
1441,2004,8568
1447,2004,89587.26
1150,2004,2611.98
1443,2004,160.02
1446,2004,105099.12
1455,2004,180.18
1347,2004,158.76
1210,2004,6330.24
1206,2004,98.28
1159,2004,25392.78
1162,2004,19249.02
1150,2004,6767.46
1150,2004,36766.8
1150,2004,134.82
1281,2004,539.28
1310,2004,788.76
1323,2004,504
1323,2004,294.84
1180,2004,269.64
1308,2004,104888.7
1325,2004,6521.76
1414,2004,1055.88
1151,2004,2866.5
1416,2004,952.56
1416,2004,10899
1417,2004,71.82
1417,2004,85.68
1338,2004,21932.82
1344,2004,40.32
1423,2004,17640
1388,2004,4949.28
1346,2004,-6.3
1346,2004,70.56
1375,2004,59.22
1382,2004,127.26
1382,2004,51.66
1385,2004,973.98
1375,2004,170.1
1375,2004,1165.5
1375,2004,645.12
1380,2004,4848.48
1392,2004,333.9
1392,2004,207.9
1392,2004,75.6
1392,2004,252
1392,2004,5685.12
1393,2004,1.26
1393,2004,5.04
1393,2004,170.1
1393,2004,1373.4
1396,2004,120.96
1396,2004,488.88
1401,2004,375.48
1401,2004,937.44
1403,2004,1368.36
1407,2004,583.38
1409,2004,939.96
1409,2004,1.26
1409,2004,129.78
1409,2004,340.2
1416,2004,1364.58
1410,2004,22595.58
1410,2004,4664.52
1417,2004,6308.82
1420,2004,7812
1361,2004,70173.18
1378,2004,20291.04
1373,2004,248.22
676,2004,454.08
1422,2004,1.26
1423,2004,167.58
1429,2004,15.12
1429,2004,170.1
1436,2004,44.1
1436,2004,157.5
1436,2004,540.54
1436,2004,560.7
1436,2004,1855.98
1424,2004,2.52
1424,2004,991.62
1424,2004,1118.88
1424,2004,2874.06
1424,2004,6226.92
1431,2004,119.7
1417,2004,2417.94
1423,2004,1716.12
1430,2004,1049.58
1340,2004,3088.26
1353,2004,4145.4
1423,2004,2463.3
1430,2004,9132.48
1452,2004,3786.3
1206,2004,1260
1289,2004,1260
1156,2004,2520
1424,2004,31500
1407,2004,6300
1263,2004,2520
1402,2004,-630
1157,2004,104.58
1179,2004,451.08
1197,2004,2520
1218,2004,31.5
1228,2004,2520
1168,2004,913.5
1196,2004,-5040
1281,2004,826.56
1186,2004,6300
1228,2004,212.94
1194,2004,19164.6
1207,2004,6447.42
1163,2004,50.4
1160,2004,50.4
1161,2004,214.2
1166,2004,90.72
1171,2004,50.4
1171,2004,376.74
1168,2004,63
1167,2004,75.6
1175,2004,88.2
1167,2004,63
1171,2004,40.32
1168,2004,75.6
1175,2004,75.6
1169,2004,126
1161,2004,107.1
1168,2004,63
1151,2004,25.2
1171,2004,80.64
1166,2004,152.46
1178,2004,689.22
1158,2004,42.84
1176,2004,821.52
1167,2004,50.4
1168,2004,40.32
1167,2004,60.48
1168,2004,55.44
1167,2004,80.64
1165,2004,100.8
1161,2004,529.2
1166,2004,68.04
1175,2004,264.6
1160,2004,50.4
1171,2004,151.2
1161,2004,126
1160,2004,50.4
1170,2004,50.4
1174,2004,157.5
1172,2004,63
1164,2004,75.6
1169,2004,195.3
1155,2004,30.24
1168,2004,69.3
1175,2004,31.5
1178,2004,241.92
1159,2004,50.4
1168,2004,70.56
1158,2004,79.38
1168,2004,75.6
1167,2004,63
1170,2004,70.56
1166,2004,55.44
1175,2004,126
1154,2004,138.6
1168,2004,163.8
1167,2004,65.52
1175,2004,63
1168,2004,55.44
1160,2004,191.52
1159,2004,50.4
1177,2004,510.3
1154,2004,302.4
1158,2004,871.92
1171,2004,151.2
1167,2004,40.32
1166,2004,55.44
1168,2004,80.64
1171,2004,50.4
1165,2004,725.76
1160,2004,40.32
1165,2004,50.4
1178,2004,1155.42
1167,2004,63
1173,2004,60.48
1167,2004,63
1167,2004,94.5
1162,2004,567
1167,2004,63
1166,2004,50.4
1169,2004,181.44
1165,2004,30.24
1161,2004,132.3
1175,2004,100.8
1159,2004,85.68
1167,2004,45.36
1167,2004,94.5
1175,2004,264.6
1168,2004,75.6
1175,2004,113.4
1167,2004,63
1174,2004,63
1171,2004,151.2
1163,2004,71.82
1168,2004,30.24
1168,2004,50.4
1159,2004,60.48
1174,2004,63
1169,2004,70.56
1167,2004,40.32
1167,2004,63
1168,2004,60.48
1165,2004,50.4
1160,2004,50.4
1154,2004,138.6
1163,2004,40.32
1164,2004,50.4
1162,2004,80.64
1168,2004,40.32
1167,2004,63
1154,2004,50.4
1170,2004,141.12
1174,2004,63
1168,2004,50.4
1167,2004,94.5
1175,2004,138.6
1167,2004,63
1174,2004,63
1166,2004,50.4
1160,2004,118.44
1159,2004,80.64
1167,2004,63
1160,2004,50.4
1166,2004,50.4
1166,2004,55.44
1168,2004,170.1
1171,2004,63
1167,2004,50.4
1161,2004,195.3
1170,2004,60.48
1177,2004,44.1
1166,2004,80.64
1167,2004,65.52
1169,2004,97.02
1162,2004,204.12
1169,2004,166.32
1175,2004,63
1163,2004,346.5
1166,2004,80.64
1179,2004,63
1171,2004,151.2
1179,2004,768.6
1168,2004,138.6
1168,2004,80.64
1179,2004,366.66
1168,2004,50.4
1160,2004,60.48
1161,2004,50.4
1168,2004,40.32
1167,2004,63
1175,2004,151.2
1168,2004,90.72
1171,2004,75.6
1177,2004,65.52
1168,2004,50.4
1175,2004,239.4
1167,2004,94.5
1152,2004,50.4
1168,2004,70.56
1164,2004,60.48
1161,2004,110.88
1158,2004,205.38
1165,2004,1815.66
1167,2004,94.5
1157,2004,415.8
1160,2004,45.36
1158,2004,725.76
1179,2004,27.72
1161,2004,40.32
1167,2004,63
1172,2004,822.78
1174,2004,63
1154,2004,138.6
1175,2004,37.8
1168,2004,90.72
1159,2004,45.36
1168,2004,30.24
1180,2004,132.3
1167,2004,63
1160,2004,56.7
1174,2004,63
1171,2004,151.2
1167,2004,55.44
1161,2004,60.48
1167,2004,63
1164,2004,50.4
1169,2004,69.3
1171,2004,50.4
1171,2004,50.4
1175,2004,139.86
1162,2004,3.78
1151,2004,178.92
1169,2004,245.7
1226,2004,315
1238,2004,7061.04
1183,2004,157.5
1181,2004,63
1209,2004,-137.34
1181,2004,214.2
1183,2004,-151.2
1200,2004,283.5
1181,2004,126
1182,2004,31.5
1182,2004,88.2
1193,2004,580.86
1183,2004,132.3
1183,2004,132.3
1181,2004,63
1181,2004,63
1181,2004,63
1181,2004,73.08
1198,2004,384.3
1186,2004,49.14
1183,2004,226.8
1182,2004,63
1181,2004,63
1183,2004,50.4
1181,2004,63
1183,2004,132.3
1182,2004,31.5
1205,2004,7989.66
1181,2004,94.5
1184,2004,151.2
1181,2004,94.5
1182,2004,119.7
1183,2004,378
1184,2004,151.2
1183,2004,207.9
1192,2004,79.38
1183,2004,258.3
1183,2004,132.3
1181,2004,63
1184,2004,252
1184,2004,264.6
1183,2004,226.8
1192,2004,104.58
1192,2004,22.68
1181,2004,63
1183,2004,378
1193,2004,1220.94
1181,2004,50.4
1183,2004,264.6
1184,2004,176625.54
1184,2004,7610.4
1183,2004,69.3
1240,2004,548.1
1224,2004,1260
1208,2004,1805.58
1211,2004,47619.18
1220,2004,-113.4
1240,2004,-63
1208,2004,1393.56
1208,2004,11838.96
1211,2004,2467.08
1221,2004,6953.94
1302,2004,6300
1248,2004,630
1286,2004,31.5
1298,2004,25.2
1268,2004,2520
1268,2004,2520
1352,2004,-1260
1318,2004,-189
1413,2004,2034.9
1247,2004,251829.9
1398,2004,1335.6
1406,2004,675.36
1435,2004,4102.56
1429,2004,107.1
1333,2004,541.8
1357,2004,1630.44
1322,2004,1514.52
1352,2004,464.94
1357,2004,160.02
1381,2004,315
1381,2004,1402.38
1423,2004,1260
1419,2004,233.1
1354,2004,1161.72
1399,2004,428.4
1254,2004,352.8
1269,2004,2.52
1277,2004,960.12
1319,2004,385.56
1339,2004,25.2
1382,2004,2858.94
1441,2004,49.14
1454,2004,1679.58
1443,2004,49.14
1441,2004,27.72
954,2004,1290
989,2004,255.42
955,2004,1290
955,2004,1290
1057,2004,1290
987,2004,1290
1044,2004,129
940,2004,2580
960,2004,1290
986,2004,1290
994,2004,1419
990,2004,1290
960,2004,1290
1142,2004,1290
1123,2004,1290
959,2004,6450
960,2004,2580
874,2004,1290
953,2004,6450
962,2004,3870
937,2004,1290
868,2004,645
961,2004,5160
1053,2004,6450
954,2004,6450
952,2004,2580
960,2004,6450
960,2004,2580
948,2004,6450
1052,2004,6450
1015,2004,6450
952,2004,2580
967,2004,-5160
1050,2004,6450
965,2004,2580
1017,2004,2580
947,2004,6450
1098,2004,1290
973,2004,2580
1049,2004,167.7
1114,2004,579.21
1052,2004,1290
965,2004,2580
966,2004,2580
1032,2004,3225
1111,2004,32.25
1130,2004,100.62
1149,2004,743.04
1137,2004,287.67
1149,2004,479.88
1149,2004,1041.03
1138,2004,154.8
1141,2004,13545
1141,2004,17145.39
1138,2004,51.6
1138,2004,51.6
1140,2004,141.9
1138,2004,51.6
1140,2004,238.65
1138,2004,51.6
1138,2004,51.6
1149,2004,38.7
1130,2004,1041.03
1137,2004,220.59
1130,2004,303.15
1149,2004,317.34
1123,2004,122.55
1148,2004,42.57
1135,2004,3415.92
1137,2004,103.2
1135,2004,149.64
1138,2004,51.6
1130,2004,892.68
1148,2004,654.03
1056,2004,3870
980,2004,1290
1088,2004,5932.71
1039,2004,1290
1059,2004,6450
1136,2004,58050
1078,2004,6450
1066,2004,5160
1113,2004,2580
1049,2004,2580
1142,2004,2580
1052,2004,3870
940,2004,6450
944,2004,3225
944,2004,6450
1137,2004,2580
1014,2004,281.22
1022,2004,305.73
960,2004,6450
1049,2004,1216.47
1026,2004,74.82
947,2004,110.94
954,2004,72.24
1149,2004,3354
1093,2004,2580
1030,2004,127.71
1080,2004,8855.85
953,2004,1290
1070,2004,2580
987,2004,2580
925,2004,6450
912,2004,6450
1086,2004,6450
1133,2004,6450
1430,2004,23.94
1345,2004,4032
1438,2004,647.64
1445,2004,3395.7
1438,2004,1149.12
1438,2004,546.84
1423,2004,156.24
1362,2004,26.46
1375,2004,108.36
1407,2004,894.6
1358,2004,2520
1420,2004,1260
1420,2004,5407.92
1420,2004,146059.2
1423,2004,933.66
1423,2004,17640
1423,2004,-17640
1423,2004,31311
1416,2004,756
1416,2004,1179.36
1422,2004,2576.7
1415,2004,2589.3
1415,2004,1155.42
1415,2004,15603.84
1410,2004,5712.84
1410,2004,2764.44
1410,2004,11759.58
1408,2004,24570
1408,2004,4218.48
1402,2004,315000
1402,2004,170026.92
1422,2004,22387.68
1417,2004,413321.58
1443,2004,1209.6
1443,2004,102.06
1399,2004,927.36
1451,2004,2520
1430,2004,4410
1406,2004,54.18
1389,2004,15.12
1305,2004,342.72
1429,2004,737.1
1455,2004,6300
1436,2004,3780
1448,2004,592.2
1438,2004,1451.52
1437,2004,2520
1441,2004,1978.2
1420,2004,1354.5
1444,2004,21331.8
1435,2004,105916.86
1450,2004,246.96
1441,2004,37.8
1448,2004,1665.72
1450,2004,31500
1375,2004,12600
1452,2004,23677.92
1445,2004,117810
1452,2004,10640.7
1325,2004,220.5
1400,2004,378
1400,2004,378
1416,2004,538.02
1420,2004,3783.78
1411,2004,14345.1
1422,2004,144.9
1428,2004,147.42
1431,2004,3342.78
1435,2004,228.06
1438,2004,1538.46
1443,2004,69.3
1445,2004,154.98
1451,2004,35.28
1430,2004,162.54
1444,2004,1260
1445,2004,5019.84
1445,2004,309.96
1443,2004,29276.1
1443,2004,4181.94
1449,2004,4181.94
1444,2004,26.46
1443,2004,550.62
1427,2004,27972
1431,2004,47307.96
1435,2004,15235.92
1445,2004,189
1453,2004,5670
1450,2004,72334.08
1454,2004,316706.04
1452,2004,275846.76
1450,2004,15592.5
1449,2004,6552
1449,2004,22938.3
1449,2004,1175.58
1449,2004,17716.86
1442,2004,26195.4
1441,2004,-3441.06
1438,2004,8505
1441,2004,53866.26
1441,2004,24755.22
1445,2004,18777.78
1449,2004,113148
1455,2004,13749.12
1438,2004,11285.82
1428,2004,84.42
1417,2004,694.26
1414,2004,3540.6
1450,2004,3296.16
1455,2004,1391.04
1451,2004,1789.2
1449,2004,601.02
1450,2004,31500
1454,2004,6300
1442,2004,1031.94
1455,2004,54.18
1353,2004,226.8
1444,2004,907.2
1185,2004,2520
1434,2004,1578.78
1451,2004,453.6
1298,2004,13740.3
1410,2004,6402.06
1448,2004,5468.4
1211,2004,293.58
1241,2004,1260
1431,2004,1062.18
1441,2004,113229.9
1443,2004,4890.06
1442,2004,80.64
1451,2004,110.88
1444,2004,160.02
1448,2004,277.2
1387,2004,1071
1429,2004,1329.3
1350,2004,816691.68
1442,2004,1254.96
1444,2004,787.5
1454,2004,446.04
1423,2004,167.58
1303,2004,207.9
1276,2004,1260
1331,2004,1741.32
1420,2004,378
1337,2004,17.64
1413,2004,-139819.68
1448,2004,28.98
1448,2004,16.38
1450,2004,23.94
1451,2004,30625.56
1422,2004,224.28
1422,2004,224.28
1431,2004,3.78
1436,2004,10.08
1430,2004,22.68
1434,2004,15.12
1434,2004,10.08
1434,2004,10.08
1436,2004,202996.08
1444,2004,1081984.68
1445,2004,10286.64
1442,2004,754074.72
1452,2004,504000
1450,2004,1260000
1448,2004,15039.36
1448,2004,4410
1449,2004,122.22
1444,2004,157500
1269,2004,1890
1435,2004,2178.54
1443,2004,91283.22
1443,2004,41.58
1445,2004,3.78
1445,2004,7.56
1442,2004,18.9
1445,2004,5.04
1438,2004,25.2
1449,2004,25.2
1444,2004,3253.32
1444,2004,27751.5
1445,2004,4328.1
1436,2004,819
1436,2004,327.6
1450,2004,3195.36
1448,2004,5222.7
1444,2004,34.02
1452,2004,109.62
1450,2004,60.48
1442,2004,137.34
1190,2004,10698.66
1435,2004,1035.72
1435,2004,2022.3
1435,2004,3688748.28
1434,2004,52334.1
1434,2004,16833.6
1436,2004,8906.94
1435,2004,144471.6
1436,2004,882
1436,2004,36269.1
1427,2004,49046.76
1427,2004,11088
1430,2004,73357.2
1435,2004,85285.62
1452,2004,151.2
1423,2004,-1260
1442,2004,30996
1375,2004,686.7
1418,2004,114.66
1423,2004,490.14
1367,2004,342.72
1374,2004,1370.88
1423,2004,554.4
1419,2004,44.1
1454,2004,1373.4
1441,2004,27.72
1386,2004,2259.18
1389,2004,40064.22
1179,2004,478.8
1276,2004,12600
1366,2004,60.48
1404,2004,75.6
1411,2004,18.9
1390,2004,3665.34
1394,2004,64.26
1342,2004,7308
1351,2004,157.5
1366,2004,2094.12
1364,2004,204.12
1423,2004,5944.68
1429,2004,25.2
1429,2004,15.12
1422,2004,962.64
1390,2004,117.18
1388,2004,543.06
1410,2004,152.46
1435,2004,80.64
1436,2004,607.32
1424,2004,23.94
1426,2004,66.78
1444,2004,265.86
1442,2004,10584
1442,2004,869.4
1445,2004,283.5
1444,2004,1890
1437,2004,1209.6
1443,2004,302.4
1448,2004,4536
1444,2004,1360.8
1450,2004,283.5
1443,2004,497.7
1437,2004,1304.1
1438,2004,56700
1444,2004,472.5
1443,2004,529.2
1445,2004,2444.4
1442,2004,613.62
1437,2004,453.6
1445,2004,434.7
1448,2004,1159.2
1444,2004,521.64
1442,2004,340.2
1444,2004,94.5
1437,2004,680.4
1444,2004,5386.5
1442,2004,756
1448,2004,12600
1444,2004,264.6
1443,2004,181.44
1442,2004,434.7
1443,2004,2142
1437,2004,3647.7
1437,2004,756
1442,2004,1569.96
1451,2004,509.04
1445,2004,1335.6
1424,2004,1373.4
1431,2004,1373.4
1373,2004,50.4
1383,2004,11.34
1436,2004,254.52
1449,2004,90.72
1449,2004,836.64
1452,2004,2831.22
1401,2004,2924.46
1450,2004,7948.08
1444,2004,100.8
1350,2004,3780
1438,2004,89.46
1429,2004,85.68
1441,2004,25.2
1443,2004,161.28
1429,2004,21.42
1404,2004,18.9
1366,2004,12.6
1390,2004,3665.34
1427,2004,63
1429,2004,85.68
1436,2004,64.26
1442,2004,161.28
1450,2004,189
1452,2004,7499.52
1455,2004,464.94
1445,2004,1910.16
1445,2004,19009.62
1445,2004,3283.56
1446,2004,183.96
1445,2004,71690.22
1445,2004,31580.64
1449,2004,3.78
1449,2004,11.34
1449,2004,34.02
1449,2004,55.44
1450,2004,1940.4
1455,2004,6665.4
1455,2004,1529.64
1455,2004,11.34
1438,2004,884.52
1438,2004,185167.08
1438,2004,15471.54
1444,2004,472.5
1444,2004,453.6
1444,2004,617.4
1446,2004,312.48
1446,2004,369.18
1443,2004,9594.9
1452,2004,4498.2
1445,2004,5040
1426,2004,33572.7
1431,2004,66160.08
1440,2004,75474
1442,2004,81099.9
1453,2004,68.04
1295,2004,2.52
1442,2004,434.7
1351,2004,210.42
1214,2004,276089.94
1424,2004,888.3
1291,2004,647.64
1270,2004,2630.88
1149,2004,715.95
1310,2004,423.36
1310,2004,531.72
1318,2004,134.82
1323,2004,124.74
1323,2004,349.02
1275,2004,2741.76
1161,2004,1039.5
1151,2004,13019.58
1338,2004,650.16
1338,2004,2080.26
1344,2004,12627.72
1344,2004,4374.72
1344,2004,233.1
1366,2004,317.52
1366,2004,2737.98
1346,2004,13.86
1346,2004,41.58
1360,2004,113.4
1375,2004,3267.18
1375,2004,4616.64
1392,2004,89.46
1375,2004,81.9
1375,2004,86.94
1375,2004,142.38
1380,2004,148.68
1392,2004,119.7
1392,2004,976.5
1392,2004,190.26
1392,2004,696.78
1392,2004,201.6
1392,2004,28.98
1392,2004,234.36
1392,2004,57.96
1392,2004,75.6
1392,2004,252
1392,2004,252
1393,2004,8.82
1393,2004,10.08
1393,2004,30.24
1393,2004,181.44
1393,2004,346.5
1393,2004,75.6
1396,2004,27.72
1401,2004,1034.46
1403,2004,315
1403,2004,98.28
1407,2004,3138.66
1409,2004,1735.02
1409,2004,986.58
1409,2004,606.06
1409,2004,1236.06
1409,2004,7.56
1409,2004,39.06
1409,2004,200.34
1409,2004,233.1
1412,2004,540.54
1416,2004,582.12
1395,2004,9620.1
1410,2004,6548.22
1422,2004,21297.78
1382,2004,34274.52
1332,2004,51780.96
1332,2004,2245.32
1414,2004,41.58
1369,2004,318.78
1410,2004,35.28
1410,2004,40.32
1409,2004,243.18
1431,2004,116100.18
1436,2004,72970.38
1429,2004,2.52
1429,2004,270.9
1430,2004,113471.82
1431,2004,1900.08
1436,2004,509992.56
1436,2004,882
1436,2004,1081.08
1436,2004,1219.68
1424,2004,88.2
1424,2004,282.24
1424,2004,656.46
1424,2004,667.8
1431,2004,119.7
1340,2004,212.94
1436,2004,240627.24
1438,2004,989.1
1434,2004,262.08
1436,2004,20.16
1443,2004,792.54
1448,2004,2603.16
1211,2004,54432
1352,2004,11998.98
1163,2004,2050.02
1400,2004,1483.02
1221,2004,2520
1260,2004,1260
1171,2004,1260
1169,2004,1260
1262,2004,1260
1252,2004,1260
1224,2004,2520
1422,2004,630
1436,2004,-1260
1350,2004,1260
1218,2004,1260
1346,2004,1260
1240,2004,1260
1177,2004,1260
1177,2004,1260
1213,2004,4737.6
1227,2004,1291.5
1191,2004,151.2
1213,2004,50.4
1186,2004,630
1175,2004,210.42
1239,2004,1260
1224,2004,6300
1441,2004,630
1261,2004,31.5
1154,2004,200667.6
1190,2004,22838.76
1319,2004,25886.7
1171,2004,56.7
1158,2004,1220.94
1163,2004,97.02
1163,2004,1121.4
1159,2004,45.36
1167,2004,50.4
1157,2004,68.04
1177,2004,5.04
1166,2004,216.72
1154,2004,1722.42
1173,2004,126
1167,2004,63
1171,2004,10.08
1159,2004,50.4
1170,2004,50.4
1163,2004,65.52
1155,2004,18.9
1167,2004,63
1158,2004,37.8
1175,2004,289.8
1175,2004,163.8
1170,2004,50.4
1167,2004,75.6
1160,2004,50.4
1179,2004,63
1172,2004,580.86
1161,2004,138.6
1161,2004,57.96
1160,2004,66.78
1168,2004,88.2
1166,2004,80.64
1167,2004,63
1171,2004,151.2
1159,2004,63
1179,2004,63
1164,2004,50.4
1151,2004,259.56
1160,2004,56.7
1167,2004,65.52
1174,2004,63
1167,2004,65.52
1171,2004,151.2
1166,2004,55.44
1161,2004,50.4
1161,2004,283.5
1175,2004,201.6
1165,2004,1743.84
1158,2004,264.6
1178,2004,241.92
1171,2004,20.16
1175,2004,163.8
1175,2004,100.8
1162,2004,3780
1165,2004,113.4
1161,2004,163.8
1170,2004,80.64
1178,2004,438.48
1178,2004,5005.98
1166,2004,45.36
1167,2004,65.52
1167,2004,302.4
1154,2004,157.5
1175,2004,75.6
1167,2004,70.56
1170,2004,50.4
1175,2004,126
1158,2004,194.04
1175,2004,214.2
1158,2004,8.82
1174,2004,63
1177,2004,50.4
1166,2004,50.4
1168,2004,37.8
1167,2004,65.52
1154,2004,756
1165,2004,684.18
1165,2004,1454.04
1171,2004,20.16
1168,2004,65.52
1168,2004,63
1170,2004,186.48
1171,2004,151.2
1180,2004,37.8
1174,2004,63
1159,2004,45.36
1165,2004,40.32
1158,2004,434.7
1165,2004,510.3
1168,2004,94.5
1167,2004,63
1165,2004,3.78
1176,2004,405.72
1176,2004,172.62
1175,2004,264.6
1168,2004,75.6
1167,2004,94.5
1161,2004,453.6
1168,2004,132.3
1167,2004,90.72
1168,2004,94.5
1171,2004,151.2
1168,2004,30.24
1168,2004,30.24
1166,2004,50.4
1171,2004,151.2
1171,2004,422.1
1165,2004,871.92
1175,2004,88.2
1177,2004,201.6
1161,2004,189
1163,2004,46.62
1163,2004,40.32
1172,2004,48125.7
1172,2004,4110.12
1175,2004,69.3
1178,2004,1097.46
1152,2004,50.4
1169,2004,160.02
1177,2004,160.02
1171,2004,313.74
1160,2004,50.4
1168,2004,94.5
1170,2004,50.4
1169,2004,40.32
1165,2004,182.7
1159,2004,40.32
1167,2004,50.4
1175,2004,132.3
1175,2004,75.6
1174,2004,63
1170,2004,134.82
1172,2004,711.9
1171,2004,1097.46
1161,2004,396.9
1168,2004,63
1154,2004,157.5
1170,2004,113.4
1163,2004,50.4
1172,2004,97.02
1179,2004,394.38
1163,2004,214.2
1167,2004,63
1159,2004,50.4
1164,2004,85.68
1167,2004,100.8
1172,2004,871.92
1170,2004,181.44
1168,2004,94.5
1168,2004,216.72
1167,2004,63
1174,2004,63
1173,2004,166.32
1161,2004,32.76
1177,2004,17892
1158,2004,725.76
